condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
Recorded background noise,150,-6.0,16,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,830,4334
WGN,150,-6.0,17,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,17,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,442,1584
WGN,150,-6.0,18,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,18,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,769,2697
WGN,150,-6.0,19,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,19,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,660,3583
WGN,150,-6.0,20,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,20,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,29,3492
WGN,150,-6.0,21,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,21,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,294,2
WGN,150,-6.0,22,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,22,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,224,1487
WGN,150,-6.0,23,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,23,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,123,3805
WGN,150,-6.0,24,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,24,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,708,5030
WGN,150,-6.0,25,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,25,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,546,2299
WGN,150,-6.0,26,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,26,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,575,1502
WGN,150,-6.0,27,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,27,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,56,3158
WGN,150,-6.0,28,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,28,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,376,631
WGN,150,-6.0,29,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,29,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,715,3193
WGN,150,-6.0,30,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,30,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,972,4476
WGN,150,-6.0,31,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,31,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,706,17
WGN,150,-6.0,32,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,32,292,295.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,172,1139
WGN,150,-6.0,33,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,33,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,802,972
WGN,150,-6.0,34,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,34,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,649,531
WGN,150,-6.0,35,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,35,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,282,5537
WGN,150,-6.0,36,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,36,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,896,4789
WGN,150,-6.0,37,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,37,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,893,3485
WGN,150,-6.0,38,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,38,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,588,4057
WGN,150,-6.0,39,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,39,292,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-6.0,full_trace_mean_square,674,153
WGN,150,-6.0,40,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,40,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,922,2970
WGN,150,-6.0,41,292,231.0,True,2,unique_valid_peak,-61.0,61.0,False,False,False,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,41,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,99,4154
WGN,150,-6.0,42,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,42,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,313,1007
WGN,150,-6.0,43,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,43,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,191,3005
WGN,150,-6.0,44,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,44,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,896,2410
WGN,150,-6.0,45,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,45,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,140,5468
WGN,150,-6.0,46,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,46,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,204,595
WGN,150,-6.0,47,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,47,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,212,5327
WGN,150,-6.0,48,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,48,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,346,5001
WGN,150,-6.0,49,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,49,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,643,2902
WGN,150,-6.0,50,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,50,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,640,5079
WGN,150,-6.0,51,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,51,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,521,2492
WGN,150,-6.0,52,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,52,292,297.0,True,8,unique_valid_peak,5.0,5.0,False,True,True,-6.0,full_trace_mean_square,303,2247
WGN,150,-6.0,53,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,53,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,82,3997
WGN,150,-6.0,54,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,54,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,618,839
WGN,150,-6.0,55,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,55,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,795,2022
WGN,150,-6.0,56,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,56,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,21,2031
WGN,150,-6.0,57,292,295.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,57,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,12,3522
WGN,150,-6.0,58,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,58,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,497,736
WGN,150,-6.0,59,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,59,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,137,2692
WGN,150,-6.0,60,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,60,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,773,1388
WGN,150,-6.0,61,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,61,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,261,3577
WGN,150,-6.0,62,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,62,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,427,5061
WGN,150,-6.0,63,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,63,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,76,168
WGN,150,-6.0,64,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,64,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,4,1522
WGN,150,-6.0,65,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,65,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,847,430
WGN,150,-6.0,66,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,66,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,580,3211
WGN,150,-6.0,67,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,67,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,68,1097
WGN,150,-6.0,68,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,68,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,22,3620
WGN,150,-6.0,69,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,69,292,295.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,637,5496
WGN,150,-6.0,70,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,70,292,297.0,True,10,unique_valid_peak,5.0,5.0,False,True,True,-6.0,full_trace_mean_square,789,4834
WGN,150,-6.0,71,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,71,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,590,2807
WGN,150,-6.0,72,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,72,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,732,1631
WGN,150,-6.0,73,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,73,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,239,2271
WGN,150,-6.0,74,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,74,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,373,2524
WGN,150,-6.0,75,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,75,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,834,1330
WGN,150,-6.0,76,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,76,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,216,1264
WGN,150,-6.0,77,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,77,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,369,2701
WGN,150,-6.0,78,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,78,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,16,2662
WGN,150,-6.0,79,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,79,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,392,3962
WGN,150,-6.0,80,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,80,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,147,4205
WGN,150,-6.0,81,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,81,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,681,4543
WGN,150,-6.0,82,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,82,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,735,3342
WGN,150,-6.0,83,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,83,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,682,3173
WGN,150,-6.0,84,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,84,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,565,665
WGN,150,-6.0,85,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,85,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,86,3028
WGN,150,-6.0,86,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,86,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,328,352
WGN,150,-6.0,87,292,293.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,87,292,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-6.0,full_trace_mean_square,721,2804
WGN,150,-6.0,88,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,88,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,459,5103
WGN,150,-6.0,89,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,89,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,555,4502
WGN,150,-6.0,90,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,90,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,35,1585
WGN,150,-6.0,91,292,295.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,91,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,805,3183
WGN,150,-6.0,92,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,92,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,811,228
WGN,150,-6.0,93,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,93,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,48,3872
WGN,150,-6.0,94,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,94,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,397,1792
WGN,150,-6.0,95,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,95,292,292.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,282,1392
WGN,150,-6.0,96,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,96,292,295.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,388,3439
WGN,150,-6.0,97,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,97,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-6.0,full_trace_mean_square,674,2351
WGN,150,-6.0,98,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,98,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,636,2537
WGN,150,-6.0,99,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,99,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-6.0,full_trace_mean_square,616,5006
WGN,150,-6.0,100,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,-1,-1
Recorded background noise,150,-6.0,100,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-6.0,full_trace_mean_square,804,5178
