condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
ricker,150,-10.0,10,292,295.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,10,295,296.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,11,292,295.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,11,295,295.0,True,5,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,12,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,12,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,13,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,13,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,14,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,14,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,15,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,15,295,295.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,16,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,16,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,17,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,17,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,18,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,18,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,19,292,293.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,19,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,20,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,20,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,21,292,294.0,True,4,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,21,295,295.0,True,9,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,22,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,22,295,295.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,23,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,23,295,294.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,24,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,24,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,25,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,25,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,26,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,26,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,27,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,27,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,28,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,28,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,29,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,29,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,30,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,30,295,296.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,31,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,31,295,294.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,32,292,292.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,32,295,294.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,33,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,33,295,296.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,34,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,34,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,35,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,35,295,296.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,36,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,36,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,37,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,37,295,271.0,True,4,unique_valid_peak,-24.0,24.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,38,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,38,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,39,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,39,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,40,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,40,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,41,292,295.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,41,295,296.0,True,6,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,42,292,296.0,True,6,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,42,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,43,292,295.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,43,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,44,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,44,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,45,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,45,295,295.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,46,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,46,295,295.0,True,5,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,47,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,47,295,294.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,48,292,295.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,48,295,295.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,49,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,49,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,50,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,50,295,295.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,51,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,51,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,52,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,52,295,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,53,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,53,295,218.0,True,8,unique_valid_peak,-77.0,77.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,54,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,54,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,55,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,55,295,295.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,56,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,56,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,57,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,57,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,58,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,58,295,296.0,True,6,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,59,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,59,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,60,292,292.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,60,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,61,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,61,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,62,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,62,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,63,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,63,295,294.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,64,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,64,295,293.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,65,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,65,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,66,292,292.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,66,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,67,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,67,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,68,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,68,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,69,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,69,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,70,292,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,70,295,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,71,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,71,295,291.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,72,292,292.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,72,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,73,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,73,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,74,292,293.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,74,295,293.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,75,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,75,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,76,292,257.0,True,3,unique_valid_peak,-35.0,35.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,76,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,77,292,293.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,77,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,78,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,78,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,79,292,229.0,True,3,unique_valid_peak,-63.0,63.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,79,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,80,292,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,80,295,298.0,True,9,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,81,292,295.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,81,295,296.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,82,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,82,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,83,292,294.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,83,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,84,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,84,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,85,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,85,295,265.0,True,3,unique_valid_peak,-30.0,30.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,86,292,203.0,True,3,unique_valid_peak,-89.0,89.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,86,295,202.0,True,3,unique_valid_peak,-93.0,93.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,87,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,87,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,88,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,88,295,295.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,89,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,89,295,293.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,90,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,90,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,91,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,91,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,92,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,92,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,93,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,93,295,296.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,94,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,94,295,295.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,95,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,95,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,96,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,96,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,97,292,292.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,97,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,98,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,98,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,99,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,99,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,100,292,295.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,100,295,296.0,True,6,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,101,292,294.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,150,-10.0,101,295,295.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,150,-10.0,102,292,295.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
