experiment_id,frequency_hz,snr_db,repeat_id,seed,waveform,noise_type,noise_source_id,sample_rate_hz,sample_interval_ms,n_samples,reference_arrival_sample,reference_arrival_ms,reference_method,source_file
150_-6.0_105,150,-6.0,105,3455475736,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_106,150,-6.0,106,171425608,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_107,150,-6.0,107,3614631551,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_108,150,-6.0,108,3278352041,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_109,150,-6.0,109,281000532,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_110,150,-6.0,110,3263447262,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_111,150,-6.0,111,1057164079,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_112,150,-6.0,112,961872926,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_113,150,-6.0,113,2521664795,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_114,150,-6.0,114,3293374088,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_115,150,-6.0,115,2449037728,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_116,150,-6.0,116,765621097,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_117,150,-6.0,117,1456878702,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_118,150,-6.0,118,2780934798,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_119,150,-6.0,119,2830331390,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_120,150,-6.0,120,1116002685,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_121,150,-6.0,121,1481642249,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_122,150,-6.0,122,3317030457,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_123,150,-6.0,123,4220608625,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_124,150,-6.0,124,3440539519,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_125,150,-6.0,125,786647935,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_126,150,-6.0,126,1116121188,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_127,150,-6.0,127,1934346713,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_128,150,-6.0,128,3600146391,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_129,150,-6.0,129,2254572029,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_130,150,-6.0,130,2531944026,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_131,150,-6.0,131,4262529178,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_132,150,-6.0,132,163065953,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_133,150,-6.0,133,2118688840,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_134,150,-6.0,134,1097291883,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_135,150,-6.0,135,4111353921,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_136,150,-6.0,136,3801990717,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_137,150,-6.0,137,3881537445,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_138,150,-6.0,138,1358383127,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_139,150,-6.0,139,471977508,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_140,150,-6.0,140,3421408039,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_141,150,-6.0,141,2850041327,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_142,150,-6.0,142,255982767,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_143,150,-6.0,143,1364036630,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_144,150,-6.0,144,1941247037,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_145,150,-6.0,145,3271138769,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_146,150,-6.0,146,346150824,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_147,150,-6.0,147,2717375876,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_148,150,-6.0,148,2907663065,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_149,150,-6.0,149,4080404392,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_150,150,-6.0,150,821417232,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_151,150,-6.0,151,3540551796,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_152,150,-6.0,152,3680877604,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_153,150,-6.0,153,3723891493,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_154,150,-6.0,154,1685735506,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_155,150,-6.0,155,3988227148,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_156,150,-6.0,156,754173056,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_157,150,-6.0,157,568426320,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_158,150,-6.0,158,1858785082,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_159,150,-6.0,159,981641908,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_160,150,-6.0,160,744988369,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_161,150,-6.0,161,4282840048,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_162,150,-6.0,162,4226076342,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_163,150,-6.0,163,1174675335,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_164,150,-6.0,164,1488581551,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_165,150,-6.0,165,3404857468,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_166,150,-6.0,166,1232464110,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_167,150,-6.0,167,327305076,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_168,150,-6.0,168,908810018,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_169,150,-6.0,169,102583134,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_170,150,-6.0,170,2960166836,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_171,150,-6.0,171,2931240308,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_172,150,-6.0,172,1526239736,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_173,150,-6.0,173,4278664170,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_174,150,-6.0,174,2031409166,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_175,150,-6.0,175,3292386152,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_176,150,-6.0,176,2636253553,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_177,150,-6.0,177,2299342433,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_178,150,-6.0,178,977972467,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_179,150,-6.0,179,268104854,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_180,150,-6.0,180,3491622533,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_181,150,-6.0,181,3360668553,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_182,150,-6.0,182,2352893732,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_183,150,-6.0,183,1361180770,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_184,150,-6.0,184,344284158,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_185,150,-6.0,185,2980553738,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_186,150,-6.0,186,3294965514,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_187,150,-6.0,187,1652699910,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_188,150,-6.0,188,3935935183,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_189,150,-6.0,189,2284281767,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_190,150,-6.0,190,953177962,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_191,150,-6.0,191,3969024842,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_192,150,-6.0,192,1943725501,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_193,150,-6.0,193,1595917942,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_194,150,-6.0,194,1601557742,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_195,150,-6.0,195,3118212183,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_196,150,-6.0,196,3091292742,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_197,150,-6.0,197,2146761661,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_198,150,-6.0,198,1959528403,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_-6.0_199,150,-6.0,199,158815023,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_0,150,2.0,0,3992004080,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_1,150,2.0,1,3009481478,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_2,150,2.0,2,45467236,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_3,150,2.0,3,4101428531,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_4,150,2.0,4,1504802222,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_5,150,2.0,5,3036027975,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_6,150,2.0,6,3366373488,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_7,150,2.0,7,1569081422,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_8,150,2.0,8,1592668801,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_9,150,2.0,9,4023676726,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_10,150,2.0,10,1959452586,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_11,150,2.0,11,283947262,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_12,150,2.0,12,4008534527,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_13,150,2.0,13,673133883,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_14,150,2.0,14,2246721693,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_15,150,2.0,15,1852266077,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_16,150,2.0,16,3633417022,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_17,150,2.0,17,1261512329,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_18,150,2.0,18,944762594,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_19,150,2.0,19,2558812269,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_20,150,2.0,20,4075230783,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_21,150,2.0,21,4210453799,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_22,150,2.0,22,2158251717,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_23,150,2.0,23,212306338,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_24,150,2.0,24,504783798,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_25,150,2.0,25,931632486,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_26,150,2.0,26,3489682049,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_27,150,2.0,27,3448370538,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_28,150,2.0,28,4132432183,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_29,150,2.0,29,759609677,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_30,150,2.0,30,4088638604,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_31,150,2.0,31,2766512813,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_32,150,2.0,32,1493751355,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_33,150,2.0,33,136867779,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_34,150,2.0,34,2275717813,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_35,150,2.0,35,4207275124,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_36,150,2.0,36,2028501528,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_37,150,2.0,37,2641507971,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_38,150,2.0,38,633313048,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_39,150,2.0,39,3116055881,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_40,150,2.0,40,2525475039,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_41,150,2.0,41,5758438,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_42,150,2.0,42,1857776608,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_43,150,2.0,43,1517101142,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_44,150,2.0,44,1147184319,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_45,150,2.0,45,500508296,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_46,150,2.0,46,4173148531,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_47,150,2.0,47,1338877740,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_48,150,2.0,48,4036977639,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_49,150,2.0,49,4039259477,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_50,150,2.0,50,771510963,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_51,150,2.0,51,982241543,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_52,150,2.0,52,1224691272,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_53,150,2.0,53,983583978,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_54,150,2.0,54,3017489737,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_55,150,2.0,55,192550061,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_56,150,2.0,56,527857797,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_57,150,2.0,57,3550396512,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_58,150,2.0,58,60106340,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_59,150,2.0,59,385498363,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_60,150,2.0,60,1021177376,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_61,150,2.0,61,2769500304,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_62,150,2.0,62,4243085247,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_63,150,2.0,63,1120038281,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_64,150,2.0,64,463742753,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_65,150,2.0,65,2355173383,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_66,150,2.0,66,1868700081,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_67,150,2.0,67,2842390045,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_68,150,2.0,68,4063845882,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_69,150,2.0,69,2191087037,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_70,150,2.0,70,3859903324,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_71,150,2.0,71,394075868,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_72,150,2.0,72,4198539936,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_73,150,2.0,73,3393610704,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_74,150,2.0,74,2200393539,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_75,150,2.0,75,622616569,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_76,150,2.0,76,1290308775,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_77,150,2.0,77,3564657985,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
150_2.0_78,150,2.0,78,314580621,ricker,WGN,-1,1000,1,1000,217,217.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
